B_cells,T_cells,CD8_T_cells,Cytotoxic,NK_cells,Monocytic,Myeloid_DC,Neutrophils,Endothelial,Fibroblasts,cytolytic,Tcell_inflamed_GEP18,B_cell_sig,proliferation,stroma,hypoxia,EMT,sample,tissue,physiotype,case_id
1.9304787960163077,2.2654576208077133,1.7631017676988368,2.4386156043026292,1.8101978262763774,4.615658478760181,3.523833642935839,2.779826910504319,4.292639808339486,6.611809241966316,2.2926359362533626,3.6683035987473533,2.823635796217213,3.8469933539568237,7.680667428435468,4.492513626615303,3.5237558101615347,0bb88c14-58c0-45d8-a8f3-f41840f62d37.rna_seq.augmented_star_gene_counts.tsv,Tumor,2,TCGA-44-6777
1.5808212778285373,2.2440349701664535,1.9825136066387756,2.7632541070384335,1.9006540170603543,4.549879586737943,2.902751751122176,3.001202902944275,4.946604068544122,5.3499495753543815,2.8504809838138536,3.68617920277112,1.681269616549485,2.8044029224123004,5.993529845596875,3.5319381343909817,3.224849227027473,0c09f267-c052-4208-83f3-9acbad0867d5.rna_seq.augmented_star_gene_counts.tsv,Normal,3,TCGA-91-6831
1.9779867620323457,2.7320801142998254,2.0738072982214866,2.8382090680244345,1.910720559407356,4.706719682621319,3.4037057881253694,2.7819420700687796,4.151305357376983,5.200505884193253,2.654503473905768,4.066843283766818,2.5772476784018044,3.073299156701131,6.274385556616133,3.1488832596120693,3.29022856394923,0c73a12d-b6a0-4ee0-9364-6744964e3526.rna_seq.augmented_star_gene_counts.tsv,Normal,2,TCGA-55-6979
1.7382329519420308,1.8717153791628647,1.3352132779805692,1.8311267163245781,1.4528580792432695,3.535646041209966,2.1779664662227307,2.1364773740450866,3.7060089053475007,6.081955548006801,1.7938502972862307,3.0159267274358186,2.6228047734378026,4.152709408841527,7.095208484555533,4.876671455252002,3.4471676849052044,0e3e11b9-9f43-4a0d-8665-023fae9f8b00.rna_seq.augmented_star_gene_counts.tsv,Tumor,1,TCGA-38-6178
0.7844819605366912,2.0022105764325713,1.8796820466680586,2.0261785221748156,1.4910184867805005,3.6686024849288,2.4256514758553664,1.7275083613547177,2.722283139779594,4.618860951196715,2.2699994975213458,3.6620499590245768,1.2057133853191562,4.830496583679435,5.53543597097255,4.637727259679634,2.824395656866264,0f6c0159-7342-4519-83f5-52c2d457c4f8.rna_seq.augmented_star_gene_counts.tsv,Tumor,2,TCGA-78-7147
0.535527758879659,1.2377330691552022,0.8061955993705926,1.4964234774753278,1.103362498106667,3.7183164643623665,2.544907309170289,1.7952751736047492,3.152876171160073,5.808665148235991,1.2814766125068437,2.3595343827491853,0.6485381597022519,3.9594432468832017,6.874900567238342,5.542775968026985,3.290549472351892,1084d48c-88e8-4d67-9049-d0e4cd7f9535.rna_seq.augmented_star_gene_counts.tsv,Tumor,3,TCGA-62-A46V
0.8651770160067648,1.8382092090978575,1.5913966018930954,2.3796408755752623,1.6167111489702155,4.145905986887941,2.998653499790495,2.3356728641852142,5.3298288301974,5.827795815258216,2.483022817485363,3.10917810065008,0.980847914278098,3.193695534866158,6.687688762988212,3.3344263965901106,3.260969946732196,11d52676-7017-48b4-872a-cefb91b8651c.rna_seq.augmented_star_gene_counts.tsv,Normal,3,TCGA-44-2655
2.7403160247289278,2.637596196111118,2.155182411389984,2.4065031167179605,1.8697126288812735,3.7609817925527844,2.883228686440726,2.017329841599147,3.634602674636629,5.551369888006833,2.62791200067488,3.5392010380328682,3.9424878828174994,3.4675714047938895,6.348885451160219,3.3573273909551116,2.871146194818981,1205cc6a-c42f-44c8-bf1c-84ef49eaaee4.rna_seq.augmented_star_gene_counts.tsv,Tumor,2,TCGA-50-8457
1.825448617330737,3.0465953293759243,2.313821392896172,2.571031366738591,1.9248643013618583,3.9392707724126117,3.0832588837137656,2.3045527625243287,4.296768101181517,5.872295235876333,3.02854348950072,3.9930276985292465,2.4130207114232403,3.8747426930204636,6.635160163481595,5.0033753176605185,3.2410073523729883,129a4f1c-81ee-4ebb-8c97-0a60fcc114d6.rna_seq.augmented_star_gene_counts.tsv,Tumor,1,TCGA-99-7458
2.846179838682279,2.729798189841285,2.014280538310069,2.465710081255659,1.8505088811270833,3.8988279867174516,2.979048379675887,2.188301325125103,3.6086015598667,5.66023879474034,2.539956668356477,3.5409323050984503,3.515228837475543,3.5608273815170253,6.329348567479021,4.481730457667234,3.198076193929956,12beb3ab-f6e1-42b0-af74-1a8cbb3416c0.rna_seq.augmented_star_gene_counts.tsv,Tumor,1,TCGA-J2-A4AG
